,Sentence #,Word,Tag
35382,1283,prepared,operation
35383,1283,according,null
35384,1283,to,null
35385,1283,a,null
35386,1283,published,null
35387,1283,procedure,null
35388,1283,.,null
35389,1284,[24],reference
35390,1284,A,null
35391,1284,25-mL,number
35392,1284,round,apparatus-descriptor
35393,1284,-,apparatus-descriptor
35394,1284,bottomed,apparatus-descriptor
35395,1284,flask,synthesis-apparatus
35396,1284,was,null
35397,1284,charged,operation
35398,1284,at,null
35399,1284,0,number
35400,1284,degC,condition-unit
35401,1284,with,null
35402,1284,0.7,number
35403,1284,g,amount-unit
35404,1284,of,null
35405,1284,hexamethylenetetramine,precursor
35406,1284,and,null
35407,1284,2.3,number
35408,1284,mL,amount-unit
35409,1284,of,null
35410,1284,50,number
35411,1284,%,amount-unit
35412,1284,H2O2,precursor
35413,1284,.,null
35414,1285,The,null
35415,1285,mixture,unspecified-material
35416,1285,was,null
35417,1285,continuously,condition-misc
35418,1285,mixed,operation
35419,1285,with,null
35420,1285,a,null
35421,1285,magnetic,apparatus-descriptor
35422,1285,stirrer,synthesis-apparatus
35423,1285,.,null
35424,1286,After,null
35425,1286,complete,condition-misc
35426,1286,dissolution,operation
35427,1286,",",null
35428,1286,citric,precursor
35429,1286,acid,precursor
35430,1286,(,null
35431,1286,1.15,number
35432,1286,g,amount-unit
35433,1286,),null
35434,1286,was,null
35435,1286,added,operation
35436,1286,in,null
35437,1286,four,condition-misc
35438,1286,portions,condition-misc
35439,1286,every,null
35440,1286,15,number
35441,1286,min,condition-unit
35442,1286,.,null
35443,1287,The,null
35444,1287,mixture,unspecified-material
35445,1287,was,null
35446,1287,left,operation
35447,1287,overnight,condition-misc
35448,1287,while,null
35449,1287,it,null
35450,1287,was,null
35451,1287,allowed,null
35452,1287,to,null
35453,1287,warm,operation
35454,1287,to,null
35455,1287,room,condition-misc
35456,1287,temperature,condition-misc
35457,1287,.,null
35458,1288,The,null
35459,1288,white,material-descriptor
35460,1288,precipitate,unspecified-material
35461,1288,was,null
35462,1288,filtered,operation
35463,1288,",",null
35464,1288,thoroughly,condition-misc
35465,1288,washed,operation
35466,1288,with,null
35467,1288,water,material
35468,1288,",",null
35469,1288,and,null
35470,1288,an,null
35471,1288,approximately,null
35472,1288,100-mg,number
35473,1288,fraction,null
35474,1288,of,null
35475,1288,the,null
35476,1288,product,unspecified-material
35477,1288,was,null
35478,1288,dried,operation
35479,1288,in,null
35480,1288,a,null
35481,1288,vacuum,apparatus-descriptor
35482,1288,desiccator,synthesis-apparatus
35483,1288,.,null
35484,1289,TMDDD,target
35485,1289,was,null
35486,1289,synthesized,operation
35487,1289,according,null
35488,1289,to,null
35489,1289,the,null
35490,1289,procedure,null
35491,1289,published,null
35492,1289,by,null
35493,1289,Wierzbicki,reference
35494,1289,et,reference
35495,1289,al.[24],reference
35496,1289,with,null
35497,1289,minor,null
35498,1289,modifications,null
35499,1289,.,null
35500,1290,A,null
35501,1290,portion,amount-misc
35502,1290,of,null
35503,1290,HMTD,precursor
35504,1290,was,null
35505,1290,dissolved,operation
35506,1290,in,null
35507,1290,boiling,material-descriptor
35508,1290,(,null
35509,1290,freshly,material-descriptor
35510,1290,distilled,material-descriptor
35511,1290,),null
35512,1290,n-butyl,solvent
35513,1290,acetate,solvent
35514,1290,(,null
35515,1290,1,number
35516,1290,:,number
35517,1290,80,number
35518,1290,ratio,amount-unit
35519,1290,),null
35520,1290,.,null
35521,1291,The,null
35522,1291,solution,unspecified-material
35523,1291,was,null
35524,1291,filtered,operation
35525,1291,into,null
35526,1291,a,null
35527,1291,three,apparatus-descriptor
35528,1291,-,apparatus-descriptor
35529,1291,necked,apparatus-descriptor
35530,1291,flask,synthesis-apparatus
35531,1291,equipped,null
35532,1291,with,null
35533,1291,a,null
35534,1291,condenser,synthesis-apparatus
35535,1291,",",null
35536,1291,a,null
35537,1291,thermometer,synthesis-apparatus
35538,1291,and,null
35539,1291,a,null
35540,1291,capillary,synthesis-apparatus
35541,1291,(,null
35542,1291,1,number
35543,1291,mm,apparatus-unit
35544,1291,diameter,apparatus-property-type
35545,1291,),null
35546,1291,.,null
35547,1292,This,null
35548,1292,solution,unspecified-material
35549,1292,was,null
35550,1292,purged,operation
35551,1292,with,null
35552,1292,a,null
35553,1292,stream,material-descriptor
35554,1292,(,null
35555,1292,10-15,number
35556,1292,mL,amount-unit
35557,1292,s-1,amount-unit
35558,1292,),null
35559,1292,of,null
35560,1292,oxygen,gas
35561,1292,at,null
35562,1292,120,number
35563,1292,degC,condition-unit
35564,1292,for,null
35565,1292,approximately,null
35566,1292,1,number
35567,1292,h,condition-unit
35568,1292,until,null
35569,1292,complete,condition-misc
35570,1292,conversion,operation
35571,1292,of,null
35572,1292,HMTD,material
35573,1292,.,null
35574,1293,The,null
35575,1293,solution,unspecified-material
35576,1293,was,null
35577,1293,allowed,null
35578,1293,to,null
35579,1293,cool,operation
35580,1293,to,null
35581,1293,room,condition-misc
35582,1293,temperature,condition-misc
35583,1293,and,null
35584,1293,white,material-descriptor
35585,1293,crystals,unspecified-material
35586,1293,were,null
35587,1293,collected,operation
35588,1293,on,null
35589,1293,the,null
35590,1293,following,null
35591,1293,day,null
35592,1293,.,null
35593,1294,The,null
35594,1294,product,unspecified-material
35595,1294,was,null
35596,1294,recrystallized,operation
35597,1294,from,null
35598,1294,n-butyl,material
35599,1294,acetate,material
35600,1294,(,null
35601,1294,yield,property-type
35602,1294,10,number
35603,1294,%,property-unit
35604,1294,),null
35605,1294,.,null
35606,1295,Layered,property-misc
35607,1295,sodium,target
35608,1295,titanate,target
35609,1295,nanostructures,property-misc
35610,1295,as,null
35611,1295,a,null
35612,1295,new,null
35613,1295,electrode,null
35614,1295,for,null
35615,1295,high,null
35616,1295,energy,null
35617,1295,density,null
35618,1295,supercapacitors,null
35619,1295,.,null
35620,1296,Analytical,material-descriptor
35621,1296,reagent,material-descriptor
35622,1296,grade,material-descriptor
35623,1296,NaOH,precursor
35624,1296,(,null
35625,1296,R,brand
35626,1296,&,brand
35627,1296,M,brand
35628,1296,Chemicals,brand
35629,1296,",",null
35630,1296,India,null
35631,1296,),null
35632,1296,",",null
35633,1296,titanium,precursor
35634,1296,tetra,precursor
35635,1296,isopropoxide,precursor
35636,1296,(,null
35637,1296,TTIP,precursor
35638,1296,),null
35639,1296,(,null
35640,1296,Acros,brand
35641,1296,Organic,brand
35642,1296,",",null
35643,1296,Germany,null
35644,1296,),null
35645,1296,and,null
35646,1296,methanol,solvent
35647,1296,were,null
35648,1296,the,null
35649,1296,starting,null
35650,1296,materials,null
35651,1296,.,null
35652,1297,Sodium,target
35653,1297,titanate,target
35654,1297,nanoflowers,property-misc
35655,1297,(,null
35656,1297,STNFs,target
35657,1297,),null
35658,1297,were,null
35659,1297,synthesized,operation
35660,1297,via,null
35661,1297,hydrothermal,meta
35662,1297,reaction,meta
35663,1297,between,null
35664,1297,NaOH,precursor
35665,1297,and,null
35666,1297,a,null
35667,1297,mixture,material-descriptor
35668,1297,of,null
35669,1297,TTIP,precursor
35670,1297,and,null
35671,1297,methanol,solvent
35672,1297,.,null
35673,1298,In,null
35674,1298,a,null
35675,1298,typical,null
35676,1298,synthesis,null
35677,1298,",",null
35678,1298,methanol,solvent
35679,1298,(,null
35680,1298,50,number
35681,1298,ml,amount-unit
35682,1298,),null
35683,1298,was,null
35684,1298,added,operation
35685,1298,to,null
35686,1298,TTIP,precursor
35687,1298,(,null
35688,1298,3.0,number
35689,1298,g,amount-unit
35690,1298,),null
35691,1298,and,null
35692,1298,then,null
35693,1298,heated,operation
35694,1298,up,null
35695,1298,to,null
35696,1298,~,null
35697,1298,67,number
35698,1298,degC,condition-unit
35699,1298,with,null
35700,1298,stirring,operation
35701,1298,.,null
35702,1299,The,null
35703,1299,above,null
35704,1299,solution,unspecified-material
35705,1299,was,null
35706,1299,hydrolyzed,operation
35707,1299,using,null
35708,1299,distilled,material-descriptor
35709,1299,water,solvent
35710,1299,(,null
35711,1299,0.72,number
35712,1299,g,amount-unit
35713,1299,),null
35714,1299,and,null
35715,1299,subsequently,null
35716,1299,heated,operation
35717,1299,for,null
35718,1299,30,number
35719,1299,min,condition-unit
35720,1299,.,null
35721,1300,Upon,null
35722,1300,completion,operation
35723,1300,of,null
35724,1300,the,null
35725,1300,hydrolysis,null
35726,1300,",",null
35727,1300,NaOH,precursor
35728,1300,(,null
35729,1300,20,number
35730,1300,ml,amount-unit
35731,1300,",",null
35732,1300,5,number
35733,1300,wt,amount-unit
35734,1300,%,amount-unit
35735,1300,),null
35736,1300,solution,material-descriptor
35737,1300,was,null
35738,1300,added,operation
35739,1300,to,null
35740,1300,the,null
35741,1300,mixture,unspecified-material
35742,1300,which,null
35743,1300,was,null
35744,1300,then,null
35745,1300,transferred,operation
35746,1300,to,null
35747,1300,a,null
35748,1300,Teflon,apparatus-descriptor
35749,1300,-,apparatus-descriptor
35750,1300,lined,apparatus-descriptor
35751,1300,autoclave,synthesis-apparatus
35752,1300,.,null
35753,1301,The,null
35754,1301,hydrothermal,meta
35755,1301,reaction,meta
35756,1301,was,null
35757,1301,carried,operation
35758,1301,out,null
35759,1301,at,null
35760,1301,80,number
35761,1301,degC,condition-unit
35762,1301,(,null
35763,1301,STNF80C,target
35764,1301,),null
35765,1301,and,null
35766,1301,120,number
35767,1301,degC,condition-unit
35768,1301,(,null
35769,1301,STNF120C,target
35770,1301,),null
35771,1301,for,null
35772,1301,24,number
35773,1301,h,condition-unit
35774,1301,.,null
35775,1302,Upon,null
35776,1302,completion,operation
35777,1302,of,null
35778,1302,the,null
35779,1302,hydrothermal,meta
35780,1302,reaction,meta
35781,1302,",",null
35782,1302,the,null
35783,1302,precipitate,unspecified-material
35784,1302,was,null
35785,1302,filtered,operation
35786,1302,and,null
35787,1302,washed,operation
35788,1302,with,null
35789,1302,distilled,null
35790,1302,water,solvent
35791,1302,until,null
35792,1302,pH,amount-unit
35793,1302,~,null
35794,1302,9-10,number
35795,1302,was,null
35796,1302,attained,null
35797,1302,.,null
35798,1303,For,null
35799,1303,Na,nonrecipe-material
35800,1303,free,null
35801,1303,TiO2,target
35802,1303,",",null
35803,1303,the,null
35804,1303,STNF80C,target
35805,1303,and,null
35806,1303,the,null
35807,1303,STNF120C,target
35808,1303,samples,null
35809,1303,were,null
35810,1303,washed,operation
35811,1303,with,null
35812,1303,0.1,number
35813,1303,M,amount-unit
35814,1303,HCl,solvent
35815,1303,followed,null
35816,1303,by,null
35817,1303,distilled,material-descriptor
35818,1303,water,solvent
35819,1303,until,null
35820,1303,pH,amount-unit
35821,1303,~,null
35822,1303,4,number
35823,1303,was,null
35824,1303,obtained,null
35825,1303,and,null
35826,1303,subsequently,null
35827,1303,dried,operation
35828,1303,at,null
35829,1303,70,number
35830,1303,degC,condition-unit
35831,1303,for,null
35832,1303,1,number
35833,1303,h,condition-unit
35834,1303,.,null
35835,1304,The,null
35836,1304,dried,operation
35837,1304,sample,null
35838,1304,powder,unspecified-material
35839,1304,was,null
35840,1304,then,null
35841,1304,calcined,operation
35842,1304,at,null
35843,1304,500,number
35844,1304,degC,condition-unit
35845,1304,for,null
35846,1304,3,number
35847,1304,h,condition-unit
35848,1304,.,null
35849,1305,Disordered,property-misc
35850,1305,spinel,property-misc
35851,1305,LiNi0.5Mn1.5O4,target
35852,1305,cathode,property-misc
35853,1305,with,null
35854,1305,improved,null
35855,1305,rate,null
35856,1305,performance,null
35857,1305,for,null
35858,1305,lithium,null
35859,1305,-,null
35860,1305,ion,null
35861,1305,batteries,null
35862,1305,.,null
35863,1306,To,null
35864,1306,prepare,operation
35865,1306,LiNi0.5Mn1.5O4,target
35866,1306,",",null
35867,1306,0.65,number
35868,1306,g,amount-unit
35869,1306,of,null
35870,1306,NiCl2,precursor
35871,1306,(,null
35872,1306,Aldrich,brand
35873,1306,",",null
35874,1306,98,number
35875,1306,%,amount-unit
35876,1306,),null
35877,1306,",",null
35878,1306,2.97,number
35879,1306,g,amount-unit
35880,1306,of,null
35881,1306,MnCl2.4H2O,precursor
35882,1306,(,null
35883,1306,Sigma-Aldrich,brand
35884,1306,",",null
35885,1306,99,number
35886,1306,%,amount-unit
35887,1306,),null
35888,1306,",",null
35889,1306,0.42,number
35890,1306,g,amount-unit
35891,1306,of,null
35892,1306,LiOH*H2O,precursor
35893,1306,(,null
35894,1306,Sigma-Aldrich,brand
35895,1306,",",null
35896,1306,99,number
35897,1306,%,amount-unit
35898,1306,),null
35899,1306,",",null
35900,1306,and,null
35901,1306,2.50,number
35902,1306,g,amount-unit
35903,1306,of,null
35904,1306,glycine,material
35905,1306,(,null
35906,1306,Sigma,brand
35907,1306,",",null
35908,1306,99,number
35909,1306,%,amount-unit
35910,1306,),null
35911,1306,were,null
35912,1306,homogeneously,condition-misc
35913,1306,dissolved,operation
35914,1306,in,null
35915,1306,deionized,material-descriptor
35916,1306,water,solvent
35917,1306,.,null
35918,1307,The,null
35919,1307,solution,unspecified-material
35920,1307,was,null
35921,1307,then,null
35922,1307,heated,operation
35923,1307,at,null
35924,1307,90,number
35925,1307,degC,condition-unit
35926,1307,for,null
35927,1307,8,number
35928,1307,h,condition-unit
35929,1307,under,null
35930,1307,vacuum,condition-misc
35931,1307,until,null
35932,1307,blue,null
35933,1307,suspension,unspecified-material
35934,1307,was,null
35935,1307,formed,operation
35936,1307,.,null
35937,1308,The,null
35938,1308,as-obtained,material-descriptor
35939,1308,precursor,unspecified-material
35940,1308,was,null
35941,1308,heat,operation
35942,1308,-,operation
35943,1308,treated,operation
35944,1308,at,null
35945,1308,580,number
35946,1308,degC,condition-unit
35947,1308,for,null
35948,1308,5,number
35949,1308,h,condition-unit
35950,1308,and,null
35951,1308,then,null
35952,1308,further,null
35953,1308,heated,operation
35954,1308,at,null
35955,1308,750,number
35956,1308,degC,condition-unit
35957,1308,",",null
35958,1308,850,number
35959,1308,degC,condition-unit
35960,1308,",",null
35961,1308,and,null
35962,1308,950,number
35963,1308,degC,condition-unit
35964,1308,",",null
35965,1308,respectively,null
35966,1308,for,null
35967,1308,12,number
35968,1308,h,condition-unit
35969,1308,in,null
35970,1308,air,solvent
35971,1308,to,null
35972,1308,yield,operation
35973,1308,the,null
35974,1308,final,null
35975,1308,products,unspecified-material
35976,1308,.,null
35977,1309,The,null
35978,1309,synthesized,null
35979,1309,powders,unspecified-material
35980,1309,obtained,operation
35981,1309,were,null
35982,1309,marked,operation
35983,1309,as,null
35984,1309,S580,target
35985,1309,",",null
35986,1309,S750,target
35987,1309,",",null
35988,1309,S850,target
35989,1309,",",null
35990,1309,and,null
35991,1309,S950,target
35992,1309,",",null
35993,1309,respectively,null
35994,1309,.,null
35995,1310,In,null
35996,1310,the,null
35997,1310,synthesis,null
35998,1310,of,null
35999,1310,rGO,target
36000,1310,/,target
36001,1310,Ge,target
36002,1310,/,target
36003,1310,rGO,target
36004,1310,",",null
36005,1310,the,null
36006,1310,NH4H(HGeO3)2,material
36007,1310,precursor,material-descriptor
36008,1310,solution,material-descriptor
36009,1310,was,null
36010,1310,first,null
36011,1310,obtained,operation
36012,1310,by,null
36013,1310,the,null
36014,1310,reaction,operation
36015,1310,of,null
36016,1310,GeO2,precursor
36017,1310,and,null
36018,1310,NH3*H2O,material
36019,1310,aqueous,material-descriptor
36020,1310,solution.56,material-descriptor
36021,1310,GeO2,precursor
36022,1310,(,null
36023,1310,1,number
36024,1310,g,amount-unit
36025,1310,),null
36026,1310,powder,material-descriptor
36027,1310,was,null
36028,1310,dispersed,operation
36029,1310,in,null
36030,1310,distilled,material-descriptor
36031,1310,water,solvent
36032,1310,(,null
36033,1310,50,number
36034,1310,mL,amount-unit
36035,1310,),null
36036,1310,by,null
36037,1310,ultrasonication,operation
36038,1310,for,null
36039,1310,10,number
36040,1310,min,condition-unit
36041,1310,.,null
36042,1311,Then,null
36043,1311,concentrated,material-descriptor
36044,1311,NH3*H2O,material
36045,1311,(,null
36046,1311,68,number
36047,1311,%,amount-unit
36048,1311,",",null
36049,1311,10,number
36050,1311,mL,amount-unit
36051,1311,),null
36052,1311,was,null
36053,1311,added,operation
36054,1311,to,null
36055,1311,the,null
36056,1311,above,null
36057,1311,mixture,unspecified-material
36058,1311,with,null
36059,1311,magnetic,null
36060,1311,stirring,operation
36061,1311,and,null
36062,1311,a,null
36063,1311,transparent,null
