Sentence #,Word,Tag
968,was,null
968,heated,B-operation
968,at,null
968,110,B-number
968,degC,B-condition_unit
968,for,null
968,24,B-number
968,h,B-condition_unit
968,and,null
968,then,null
968,sieved,B-operation
968,through,null
968,a,null
968,100,B-number
968,mesh,B-synthesis_apparatus
968,screen,I-synthesis_apparatus
968,before,null
968,use,null
968,.,null
969,As,null
969,presented,null
969,in,null
969,Table,null
969,2,B-number
969,",",null
969,different,null
969,contents,null
969,of,null
969,the,null
969,mixtures,B-material_descriptor
969,of,null
969,FA,B-precursor
969,and,null
969,the,null
969,Al,B-precursor
969,-,I-precursor
969,waste,I-precursor
969,were,null
969,used,B-operation
969,for,null
969,0,B-number
969,",",null
969,10,B-number
969,",",null
969,20,B-number
969,",",null
969,40,B-number
969,",",null
969,and,null
969,60,B-number
969,wt,B-amount_unit
969,%,I-amount_unit
969,for,null
969,the,null
969,Al,B-precursor
969,-,I-precursor
969,waste,I-precursor
969,at,null
969,different,null
969,NaOH,B-solvent
969,concentrations,null
969,.,null
970,First,null
970,",",null
970,the,null
970,sodium,B-precursor
970,silicate,I-precursor
970,(,null
970,Na2SiO3,B-precursor
970,),null
970,and,null
970,NaOH,B-solvent
970,solutions,B-material_descriptor
970,were,null
970,premixed,B-operation
970,in,null
970,each,null
970,plastic,B-apparatus_descriptor
970,container,B-synthesis_apparatus
970,and,null
970,were,null
970,then,null
970,left,B-operation
970,until,null
970,the,null
970,solutions,B-unspecified_material
970,reached,B-operation
970,room,B-condition_misc
970,temperature,I-condition_misc
970,.,null
971,In,null
971,the,null
971,four,null
971,mixed,B-operation
971,proportions,null
971,of,null
971,the,null
971,Al,B-precursor
971,-,I-precursor
971,waste,I-precursor
971,described,null
971,above,null
971,",",null
971,geopolymerization,B-operation
971,was,null
971,conducted,B-operation
971,using,null
971,5,B-number
971,",",null
971,10,B-number
971,or,null
971,15,B-number
971,M,B-amount_unit
971,NaOH,B-solvent
971,solutions,B-material_descriptor
971,.,null
972,Characterization,null
972,of,null
972,copper,null
972,oxide,null
972,supported,null
972,on,null
972,ceria,B-property_misc
972,-,I-property_misc
972,modified,I-property_misc
972,anatase,B-target
972,.,null
973,TiO2,B-target
973,support,B-property_misc
973,was,null
973,prepared,B-operation
973,via,null
973,hydrolysis,B-operation
973,of,null
973,titanium,B-precursor
973,alkoxides,I-precursor
973,",",null
973,the,null
973,product,B-unspecified_material
973,was,null
973,washed,B-operation
973,",",null
973,dried,B-operation
973,and,null
973,then,null
973,calcined,B-operation
973,in,null
973,flowing,B-material_descriptor
973,air,B-gas
973,at,null
973,500,B-number
973,degC,B-condition_unit
973,for,null
973,5,B-number
973,h,B-condition_unit
973,.,null
974,The,null
974,anatase,B-material_descriptor
974,crystalline,I-material_descriptor
974,form,null
974,of,null
974,the,null
974,product,B-unspecified_material
974,was,null
974,identified,B-operation
974,by,null
974,XRD,B-characterization_apparatus
974,[27],B-reference
974,",",null
974,and,null
974,the,null
974,BET,B-condition_type
974,surface,I-condition_type
974,area,I-condition_type
974,is,null
974,83,B-number
974,m2,B-property_unit
974,g-1,I-property_unit
974,.,null
975,CeO2,B-material
975,/,I-material
975,TiO2,I-material
975,(,null
975,ceria,B-material_descriptor
975,-,I-material_descriptor
975,modified,I-material_descriptor
975,TiO2,B-material
975,),null
975,was,null
975,prepared,B-operation
975,by,null
975,impregnating,B-operation
975,TiO2,B-precursor
975,with,null
975,an,null
975,aqueous,B-material_descriptor
975,solution,I-material_descriptor
975,of,null
975,cerious,B-precursor
975,nitrate,I-precursor
975,followed,null
975,by,null
975,drying,B-operation
975,at,null
975,100,B-number
975,degC,B-condition_unit
975,overnight,B-condition_misc
975,and,null
975,then,null
975,calcined,B-operation
975,in,null
975,flowing,B-material_descriptor
975,air,B-gas
975,at,null
975,500,B-number
975,degC,B-condition_unit
975,for,null
975,7,B-number
975,h.,B-condition_unit
975,CuO,B-target
975,/,I-target
975,CeO2,I-target
975,/,I-target
975,TiO2,I-target
975,samples,B-property_misc
975,were,null
975,prepared,B-operation
975,by,null
975,impregnating,B-operation
975,CeO2,B-precursor
975,/,I-precursor
975,TiO2,I-precursor
975,with,null
975,an,null
975,aqueous,B-material_descriptor
975,solution,I-material_descriptor
975,of,null
975,cupric,B-precursor
975,nitrate,I-precursor
975,followed,null
975,by,null
975,drying,B-operation
975,at,null
975,100,B-number
975,degC,B-condition_unit
975,overnight,B-condition_misc
975,and,null
975,then,null
975,calcined,B-operation
975,in,null
975,flowing,B-material_descriptor
975,air,B-gas
975,at,null
975,500,B-number
975,degC,B-condition_unit
975,for,null
975,7,B-number
975,h,B-condition_unit
975,.,null
976,For,null
976,the,null
976,sake,null
976,of,null
976,simplicity,null
976,",",null
976,CuO,B-target
976,/,I-target
976,CeO2,I-target
976,/,I-target
976,TiO2,I-target
976,samples,B-property_misc
976,were,null
976,noted,null
976,as,null
976,xCu-yCe-Ti,B-target
976,",",null
976,e.g.,null
976,4Cu-3Ce-Ti,B-target
976,corresponds,null
976,to,null
976,the,null
976,sample,B-unspecified_material
976,with,null
976,copper,B-nonrecipe_material
976,oxide,I-nonrecipe_material
976,and,null
976,ceria,B-nonrecipe_material
976,loading,null
976,amount,null
976,of,null
976,4,B-number
976,and,null
976,3,B-number
976,wt.,B-amount_unit
976,%,I-amount_unit
976,respectively,null
976,.,null
977,The,null
977,results,null
977,of,null
977,BET,B-property_type
977,surface,I-property_type
977,area,I-property_type
977,of,null
977,ceria,B-material_descriptor
977,-,I-material_descriptor
977,modified,I-material_descriptor
977,TiO2,B-material
977,suggest,null
977,that,null
977,the,null
977,change,null
977,of,null
977,support,null
977,surface,null
977,area,null
977,could,null
977,be,null
977,neglected,null
977,in,null
977,this,null
977,system,null
977,",",null
977,which,null
977,is,null
977,consistent,null
977,to,null
977,the,null
977,results,null
977,reported,null
977,in,null
977,the,null
977,literature,null
977,[7],B-reference
977,.,null
978,Role,null
978,of,null
978,oxygen,null
978,functional,null
978,groups,null
978,in,null
978,reduced,B-property_misc
978,graphene,B-target
978,oxide,I-target
978,for,null
978,lubrication,null
978,.,null
979,The,null
979,sample,B-unspecified_material
979,was,null
979,prepared,B-operation
979,by,null
979,Hummer,B-reference
979,'s,I-reference
979,"method44,45",I-reference
979,.,null
980,Graphite,B-precursor
980,flakes,B-material_descriptor
980,(,null
980,10,B-number
980,g,B-amount_unit
980,),null
980,and,null
980,NaNO3,B-precursor
980,(,null
980,10,B-number
980,g,B-amount_unit
980,),null
980,were,null
980,mixed,B-operation
980,in,null
980,500,B-number
980,mL,B-amount_unit
980,of,null
980,H2SO4,B-solvent
980,(,null
980,98,B-number
980,%,B-amount_unit
980,),null
980,at,null
980,5,B-number
980,degC,B-condition_unit
980,with,null
980,continuous,B-condition_misc
980,stirring,B-operation
980,for,null
980,2,B-number
980,h,B-condition_unit
980,",",null
980,and,null
980,KMnO4,B-precursor
980,(,null
980,30,B-number
980,g,B-amount_unit
980,),null
980,was,null
980,gradually,B-condition_misc
980,added,B-operation
980,to,null
980,the,null
980,suspension,B-unspecified_material
980,at,null
980,a,null
980,controlled,B-condition_misc
980,reaction,I-condition_misc
980,temperature,I-condition_misc
980,lower,null
980,than,null
980,15,B-number
980,degC,B-condition_unit
980,.,null
981,The,null
981,ice,B-synthesis_apparatus
981,bath,I-synthesis_apparatus
981,was,null
981,then,null
981,removed,B-operation
981,",",null
981,and,null
981,the,null
981,mixture,B-unspecified_material
981,was,null
981,stirred,B-operation
981,at,null
981,35,B-number
981,degC,B-condition_unit
981,until,null
981,it,null
981,became,null
981,pasty,B-material_descriptor
981,brownish,I-material_descriptor
981,;,null
981,stirring,B-operation
981,continued,null
981,for,null
981,two,B-number
981,days,B-condition_unit
981,",",null
981,after,null
981,which,null
981,the,null
981,mixture,B-unspecified_material
981,was,null
981,diluted,B-operation
981,with,null
981,a,null
981,slow,B-condition_misc
981,addition,B-operation
981,of,null
981,300,B-number
981,ml,B-amount_unit
981,of,null
981,water,B-material
981,.,null
982,The,null
982,reaction,B-condition_type
982,temperature,I-condition_type
982,was,null
982,rapidly,B-condition_misc
982,increased,B-operation
982,to,null
982,98,B-number
982,degC,B-condition_unit
982,",",null
982,and,null
982,the,null
982,color,B-property_type
982,changed,B-operation
982,to,null
982,dark,B-property_misc
982,brown,I-property_misc
982,.,null
983,This,null
983,solution,B-unspecified_material
983,was,null
983,further,null
983,diluted,B-operation
983,by,null
983,adding,B-operation
983,an,null
983,additional,null
983,400,B-number
983,ml,B-amount_unit
983,of,null
983,water,B-material
983,and,null
983,stirring,B-operation
983,continuously,B-condition_misc
983,.,null
984,The,null
984,solution,B-unspecified_material
984,was,null
984,finally,null
984,treated,B-operation
984,with,null
984,150,B-number
984,ml,B-amount_unit
984,of,null
984,H2O2,B-material
984,to,null
984,terminate,B-operation
984,the,null
984,reaction,null
984,",",null
984,indicated,null
984,by,null
984,the,null
984,appearance,B-operation
984,of,null
984,a,null
984,yellow,B-property_misc
984,color,B-property_type
984,.,null
985,For,null
985,purification,B-operation
985,",",null
985,the,null
985,mixture,B-unspecified_material
985,was,null
985,washed,B-operation
985,by,null
985,rinsing,B-operation
985,and,null
985,centrifugation,B-operation
985,with,null
985,10,B-number
985,%,B-amount_unit
985,HCl,B-material
985,and,null
985,then,null
985,with,null
985,deionized,B-material_descriptor
985,water,B-material
985,(,null
985,DI,B-material_descriptor
985,),null
985,several,B-condition_misc
985,times,I-condition_misc
985,.,null
986,After,null
986,filtration,B-operation
986,and,null
986,drying,B-operation
986,under,null
986,a,null
986,vacuum,B-condition_misc
986,at,null
986,room,B-condition_misc
986,temperature,I-condition_misc
986,",",null
986,the,null
986,GO1,B-target
986,was,null
986,obtained,B-operation
986,as,null
986,powder,B-property_misc
986,.,null
987,Reduction,B-operation
987,was,null
987,performed,B-operation
987,to,null
987,reduce,B-operation
987,the,null
987,functional,null
987,group,null
987,density,null
987,",",null
987,towards,null
987,decreasing,null
987,the,null
987,inter-plane,null
987,spacing,null
987,and,null
987,the,null
987,flake,null
987,dimensions,null
987,and,null
987,improving,null
987,the,null
987,friction,null
987,properties,null
987,.,null
988,Reduction,B-operation
988,was,null
988,done,null
988,via,null
988,treating,B-operation
988,100,B-number
988,mg,B-amount_unit
988,of,null
988,GO1,B-target
988,in,null
988,30,B-number
988,mL,B-amount_unit
988,of,null
988,water,B-solvent
988,with,null
988,3,B-number
988,mL,B-amount_unit
988,of,null
988,hydrazine,B-material
988,and,null
988,refluxing,B-operation
988,at,null
988,95,B-number
988,degC,B-condition_unit
988,for,null
988,24,B-number
988,h,B-condition_unit
988,",",null
988,followed,null
988,by,null
988,filtering,B-operation
988,",",null
988,washing,B-operation
988,and,null
988,drying,B-operation
988,at,null
988,60,B-number
988,degC,B-condition_unit
988,under,null
988,vacuum,B-condition_misc
988,to,null
988,obtain,B-operation
988,the,null
988,rGO1,B-target
988,powder,B-property_misc
988,.,null
989,Graphite,B-precursor
989,flakes,B-material_descriptor
989,(,null
989,10,B-number
989,g,B-amount_unit
989,),null
989,and,null
989,NaNO3,B-precursor
989,(,null
989,10,B-number
989,g,B-amount_unit
989,),null
989,were,null
989,mixed,B-operation
989,in,null
989,600,B-number
989,mL,B-amount_unit
989,of,null
989,H2SO4,B-solvent
989,(,null
989,98,B-number
989,%,B-amount_unit
989,),null
989,at,null
989,5,B-number
989,degC,B-condition_unit
989,with,null
989,continuous,B-condition_misc
989,stirring,B-operation
989,for,null
989,6,B-number
989,h,B-condition_unit
989,",",null
989,and,null
989,KMnO4,B-precursor
989,(,null
989,60,B-number
989,g,B-amount_unit
989,),null
989,was,null
989,gradually,B-condition_misc
989,added,B-operation
989,to,null
989,the,null
989,suspension,B-unspecified_material
989,while,null
989,maintaining,B-operation
989,the,null
989,temperature,B-condition_type
989,at,null
989,15,B-number
989,degC,B-condition_unit
989,.,null
990,The,null
990,mixture,B-unspecified_material
990,was,null
990,diluted,B-operation
990,with,null
990,a,null
990,slow,B-condition_misc
990,addition,B-operation
990,of,null
990,400,B-number
990,mL,B-amount_unit
990,of,null
990,water,B-material
990,and,null
990,with,null
990,stirring,B-operation
990,maintained,I-operation
990,for,null
990,2,B-number
990,h,B-condition_unit
990,.,null
991,The,null
991,ice,B-synthesis_apparatus
991,bath,I-synthesis_apparatus
991,was,null
991,then,null
991,removed,B-operation
991,",",null
991,and,null
991,the,null
991,mixture,B-unspecified_material
991,was,null
991,stirred,B-operation
991,at,null
991,35,B-number
991,degC,B-condition_unit
991,for,null
991,2,B-number
991,h,B-condition_unit
991,and,null
991,then,null
991,refluxed,B-operation
991,at,null
991,98,B-number
991,degC,B-condition_unit
991,for,null
991,30,B-number
991,min,B-condition_unit
991,.,null
992,The,null
992,solution,B-unspecified_material
992,was,null
992,finally,null
992,treated,B-operation
992,with,null
992,200,B-number
992,ml,B-amount_unit
992,of,null
992,H2O2,B-material
992,and,null
992,the,null
992,color,B-property_type
992,changed,B-operation
992,to,null
992,bright,B-property_misc
992,yellow,I-property_misc
992,.,null
993,The,null
993,resulting,null
993,mixture,B-unspecified_material
993,was,null
993,washed,B-operation
993,by,null
993,centrifugation,B-operation
993,with,null
993,10,B-number
993,%,B-amount_unit
993,HCl,B-material
993,and,null
993,then,null
993,with,null
993,DI,B-material_descriptor
993,water,B-material
993,several,B-condition_misc
993,times,I-condition_misc
993,until,null
993,it,null
993,became,B-operation
993,gel,B-material_descriptor
993,-,I-material_descriptor
993,like,I-material_descriptor
993,.,null
994,After,null
994,centrifugation,B-operation
994,",",null
994,the,null
994,gel,B-unspecified_material
994,was,null
994,vacuum,B-condition_misc
994,dried,B-operation
994,at,null
994,80,B-number
994,degC,B-condition_unit
994,for,null
994,8,B-number
994,h,B-condition_unit
994,to,null
994,obtain,B-operation
994,the,null
994,GO2,B-target
994,powder,B-property_misc
994,.,null
995,Reduction,B-operation
995,was,null
995,performed,B-operation
995,similarly,null
995,to,null
995,rGO1,B-target
995,.,null
996,High,B-property_misc
996,activity,I-property_misc
996,Pt,B-target
996,/,I-target
996,C,I-target
996,catalyst,B-property_misc
996,for,null
996,methanol,null
996,and,null
996,adsorbed,null
996,CO,null
996,electro-oxidation,null
996,.,null
997,The,null
997,Pt,B-target
997,/,I-target
997,C(a),I-target
997,was,null
997,prepared,B-operation
997,according,null
997,to,null
997,Ref.,B-reference
997,[16],I-reference
997,.,null
998,The,null
998,preparation,B-operation
998,of,null
998,Pt,B-target
998,/,I-target
998,C(b),I-target
998,was,null
998,:,null
998,first,null
998,a,null
998,mixture,B-unspecified_material
998,of,null
998,the,null
998,required,B-amount_misc
998,quantity,I-amount_misc
998,of,null
998,the,null
998,carbon,B-nonrecipe_material
998,support,B-material_descriptor
998,(,null
998,Vulcan,B-precursor
998,XC-72R,I-precursor
998,activated,B-material_descriptor
998,carbon,I-material_descriptor
998,black,I-material_descriptor
998,),null
998,and,null
998,glycol,B-precursor
998,was,null
998,agitated,B-operation
998,ultrasonically,B-condition_misc
998,and,null
998,the,null
998,hexachloroplatinic,B-precursor
998,acid,I-precursor
998,solution,B-material_descriptor
998,was,null
998,added,B-operation
998,into,null
998,the,null
998,mixture,B-unspecified_material
998,at,null
998,a,null
998,temperature,B-condition_type
998,of,null
998,85deg,B-number
998,C,B-condition_unit
998,then,null
998,",",null
998,the,null
998,formic,B-precursor
998,acid,I-precursor
998,solution,B-material_descriptor
998,was,null
998,added,B-operation
